is_buggy,h1,h2,N1,N2,complexity,loc,lloc,sloc,comments,multi,blank,single_comments,no_of_files,no_of_added_files,no_of_added_python_files,no_of_modified_files,no_of_modified_python_files,no_of_copied_files,no_of_copied_python_files,no_of_deleted_files,no_of_deleted_python_files,author_previous_commits,author_previous_file_changes
1,0,0,0,0,1,1,2,1,0,0,0,0,5,1,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,124,1,0,0,100,24,0,10,0,0,6,3,0,0,4,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,6,3,0,0,4,3,0,0
1,1,2,1,2,2,4,2,4,0,0,0,0,7,0,0,6,6,0,0,1,1,0,0
1,0,0,0,0,1,151,1,0,0,122,29,0,11,0,0,11,10,0,0,0,0,0,0
1,0,0,0,0,1,34,1,0,0,26,8,0,10,0,0,7,4,0,0,3,3,0,0
1,1,2,1,2,2,3,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,102,1,0,0,82,20,0,7,0,0,7,3,0,0,0,0,0,0
1,0,0,0,0,1,9,2,9,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,1,19,1,0,0,15,4,0,22,0,0,22,18,0,0,0,0,0,0
1,0,0,0,0,1,2,1,1,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0
1,1,2,1,2,5,7,5,5,0,0,2,0,8,0,0,7,4,0,0,1,0,0,0
1,2,3,2,4,2,4,4,4,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,2,1,0,0,0,0,7,1,1,6,4,0,0,0,0,0,0
1,6,17,10,20,5,17,14,14,0,0,3,0,7,1,1,6,4,0,0,0,0,0,0
1,0,0,0,0,4,5,4,4,0,0,1,0,7,1,1,6,4,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,108,1,0,0,78,30,0,7,0,0,7,5,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,12,0,0,12,5,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,12,0,0,12,5,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,80,1,0,0,64,16,0,8,0,0,7,4,0,0,1,1,0,0
1,0,0,0,0,1,76,1,0,0,62,14,0,8,0,0,7,4,0,0,1,1,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,16,1,16,0,0,0,0,8,0,0,8,6,0,0,0,0,0,0
1,0,0,0,0,1,40,1,0,0,33,7,0,8,0,0,8,6,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,144,0,0,137,137,0,0,7,2,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,144,0,0,137,137,0,0,7,2,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,144,0,0,137,137,0,0,7,2,0,0
1,2,4,2,4,2,3,2,3,0,0,0,0,144,0,0,137,137,0,0,7,2,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,19,1,0,0,16,3,0,73,0,0,73,64,0,0,0,0,0,0
1,0,0,0,0,1,19,1,0,0,16,3,0,73,0,0,73,64,0,0,0,0,0,0
1,0,0,0,0,1,14,1,0,0,12,2,0,73,0,0,73,64,0,0,0,0,0,0
1,0,0,0,0,1,17,1,0,0,14,3,0,73,0,0,73,64,0,0,0,0,0,0
1,0,0,0,0,1,27,1,0,0,24,3,0,73,0,0,73,64,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,2,4,2,4,3,16,9,9,4,3,1,3,4,0,0,4,4,0,0,0,0,0,0
1,1,2,1,2,1,2,1,1,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,6,4,6,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,51,1,0,0,42,9,0,1,0,0,1,1,0,0,0,0,0,0
1,1,2,2,4,4,24,25,21,1,0,3,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,14,1,0,0,12,2,0,6,0,0,6,3,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0
1,0,0,0,0,1,12,1,0,0,10,2,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,129,1,0,0,103,26,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,47,1,0,0,43,4,0,102,0,0,102,71,0,0,0,0,0,0
1,2,3,2,3,2,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,21,1,0,0,18,3,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,15,1,0,0,12,3,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,31,1,0,0,24,7,0,9,0,0,9,6,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,78,1,0,0,62,16,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,1,1,1,1,2,4,3,3,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,2,5,3,4,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,4,8,6,7,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,17,0,0,17,16,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,31,1,0,0,24,7,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,22,1,0,0,19,3,0,3,0,0,3,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,1,2,2,1,3,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,3,3,3,3,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,11,2,11,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,11,2,11,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,121,1,0,0,100,21,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,50,1,0,0,40,10,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,79,1,0,0,59,20,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,4,1,4,0,0,0,0,13,2,2,8,7,0,0,3,3,0,0
1,3,5,3,5,5,3,1,3,0,0,0,0,74,0,0,74,73,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,111,1,0,0,88,23,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,27,1,0,0,20,7,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,1,112,1,0,0,89,23,0,31,0,0,28,15,0,0,3,2,0,0
1,0,0,0,0,1,112,1,0,0,89,23,0,31,0,0,28,15,0,0,3,2,0,0
1,0,0,0,0,1,112,1,0,0,89,23,0,31,0,0,28,15,0,0,3,2,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,31,0,0,28,15,0,0,3,2,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,31,0,0,28,15,0,0,3,2,0,0
1,0,0,0,0,1,137,1,0,0,111,26,0,23,0,0,23,23,0,0,0,0,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,6,14,8,15,7,183,29,36,0,114,33,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,1,60,1,0,0,56,4,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,18,1,0,0,14,4,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,11,0,0,8,4,0,0,3,3,0,0
1,0,0,0,0,0,2,1,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0
1,0,0,0,0,1,3,2,3,0,0,0,0,11,0,0,8,4,0,0,3,2,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,11,0,0,8,4,0,0,3,2,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,11,0,0,8,4,0,0,3,2,0,0
1,1,2,1,2,2,3,2,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,14,0,0,12,5,0,0,2,2,0,0
1,0,0,0,0,1,65,1,0,0,49,16,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,18,0,0,2,0,0,0,16,13,0,0
1,0,0,0,0,1,79,1,0,0,60,19,0,6,0,0,6,6,0,0,0,0,0,0
1,1,2,1,2,1,5,1,5,0,0,0,0,10,0,0,10,7,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,110,1,0,0,84,26,0,31,0,0,31,10,0,0,0,0,0,0
1,0,0,0,0,1,66,1,0,0,51,15,0,77,0,0,77,32,0,0,0,0,0,0
1,0,0,0,0,1,117,1,0,0,94,23,0,47,0,0,47,46,0,0,0,0,0,0
1,0,0,0,0,1,66,1,0,0,53,13,0,47,0,0,47,46,0,0,0,0,0,0
1,0,0,0,0,2,3,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,2,4,3,6,1,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,73,1,0,0,59,14,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,22,6,0,9,8,0,0,7,0,0,0
1,0,0,0,0,1,61,1,0,0,47,14,0,22,6,0,9,8,0,0,7,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,6,5,0,0,0,0,0,0
1,0,0,0,0,1,7,1,7,0,0,0,0,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,1,12,1,0,0,10,2,0,43,0,0,14,7,0,0,29,20,0,0
1,2,8,4,8,11,220,35,44,5,148,23,5,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,1,45,1,0,0,43,2,0,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,1,14,1,0,0,11,3,0,43,0,0,14,7,0,0,29,20,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,20,1,0,0,17,3,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0
1,0,0,0,0,1,56,1,0,0,46,10,0,6,0,0,6,3,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,54,1,0,0,40,14,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,140,1,0,0,110,30,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,78,1,0,0,56,22,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,4,2,4,0,0,0,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,1,4,2,4,0,0,0,0,13,0,0,12,7,0,0,1,1,0,0
1,2,4,2,4,4,2,2,2,0,0,0,0,13,0,0,12,7,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,109,1,0,0,88,21,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,42,1,0,0,35,7,0,12,0,0,12,8,0,0,0,0,0,0
1,0,0,0,0,1,125,1,0,0,99,26,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,95,1,0,0,77,18,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,3,3,0,0,2,2,0,0
1,0,0,0,0,1,170,1,0,0,136,34,0,9,0,0,8,5,0,0,1,1,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,9,0,0,8,5,0,0,1,1,0,0
1,2,4,2,4,1,1,1,1,0,0,0,0,9,0,0,8,5,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,39,1,39,0,0,0,0,30,0,0,27,19,0,0,3,3,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,3,3,0,0,1,1,0,0
1,0,0,0,0,0,6,1,3,3,0,0,3,5,0,0,5,5,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,2,3,2,0,0,0,0,6,0,0,3,2,0,0,3,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,13,6,4,2,2,0,0,5,3,0,0
1,0,0,0,0,1,41,1,0,0,33,8,0,13,0,0,7,5,0,0,6,5,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,13,0,0,7,5,0,0,6,5,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,49,1,0,0,38,11,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,29,1,0,0,25,4,0,15,1,1,13,11,0,0,1,1,0,0
1,0,0,0,0,1,228,1,0,0,186,42,0,15,1,1,13,11,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,15,1,1,13,11,0,0,1,1,0,0
1,0,0,0,0,1,119,1,0,0,89,30,0,6,0,0,6,4,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,6,4,0,0,0,0,0,0
1,0,0,0,0,1,123,1,0,0,95,28,0,6,0,0,6,4,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,7,0,0,7,4,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,48,0,0,0,0,0,0
1,1,2,1,2,2,10,7,6,4,0,0,4,49,0,0,49,48,0,0,0,0,0,0
1,0,0,0,0,1,77,1,0,0,58,19,0,5,0,0,5,2,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,2,4,2,4,1,2,2,2,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,1,2,1,0,0,0,0,7,0,0,6,3,0,0,1,1,0,0
1,0,0,0,0,2,11,8,10,0,0,1,0,7,0,0,6,3,0,0,1,1,0,0
1,0,0,0,0,5,5,5,5,0,0,0,0,7,0,0,6,3,0,0,1,1,0,0
1,0,0,0,0,1,123,1,0,0,100,23,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,1,24,1,0,0,19,5,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,1,192,1,0,0,151,41,0,10,0,0,10,8,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,8,0,0,7,4,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,7,4,0,0,1,1,0,0
1,0,0,0,0,1,41,1,0,0,33,8,0,8,0,0,7,4,0,0,1,1,0,0
1,0,0,0,0,1,34,2,29,9,0,5,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,65,1,0,0,53,12,0,7,0,0,6,5,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,8,1,0,0,6,2,0,7,0,0,5,1,0,0,2,2,0,0
1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,83,1,0,0,71,12,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,1,125,1,0,0,97,28,0,4,0,0,4,3,0,0,0,0,0,0
1,1,1,1,1,3,4,3,4,0,0,0,0,12,0,0,7,4,0,0,5,5,0,0
1,0,0,0,0,1,214,1,0,0,167,47,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,25,1,0,0,19,6,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,8,5,0,0,1,1,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,63,1,0,0,46,17,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,96,1,0,0,75,21,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,61,1,0,0,48,13,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,86,1,0,0,64,22,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,64,1,0,0,54,10,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,109,1,0,0,85,24,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,76,1,0,0,56,20,0,69,0,0,69,69,0,0,0,0,0,0
1,0,0,0,0,1,59,1,0,0,45,14,0,49,0,0,49,49,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,6,4,0,0,2,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,6,4,0,0,2,1,0,0
1,0,0,0,0,1,207,1,0,0,164,43,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,24,0,0,18,11,0,0,6,4,0,0
1,0,0,0,0,2,3,2,2,1,0,0,1,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,3,2,2,0,0,0,0,1,1,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,84,1,0,0,66,18,0,5,2,2,1,1,0,0,2,2,0,0
1,0,0,0,0,1,106,1,0,0,84,22,0,63,0,0,61,59,0,0,2,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,63,0,0,61,59,0,0,2,2,0,0
1,0,0,0,0,1,134,1,0,0,102,32,0,63,0,0,61,59,0,0,2,2,0,0
1,0,0,0,0,1,21,1,0,0,16,5,0,63,0,0,61,59,0,0,2,2,0,0
1,0,0,0,0,1,1,1,0,0,0,0,1,63,0,0,61,59,0,0,2,2,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,2,3,2,2,0,0,1,0,6,0,0,6,6,0,0,0,0,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,22,1,0,0,18,4,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,38,1,0,0,31,7,0,10,1,1,6,3,0,0,3,2,0,0
1,1,1,1,1,1,6,1,6,0,0,0,0,10,1,1,6,3,0,0,3,2,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,10,1,1,6,3,0,0,3,2,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,10,1,1,6,3,0,0,3,2,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,10,1,1,6,3,0,0,3,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,79,1,0,0,65,14,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,30,0,0,30,26,0,0,0,0,0,0
1,2,4,2,4,2,5,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,25,1,0,0,18,7,0,4,0,0,4,4,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,12,0,0,9,6,0,0,3,3,0,0
1,0,0,0,0,1,15,1,0,0,12,3,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,20,4,3,12,11,0,0,4,3,0,0
1,0,0,0,0,1,83,1,0,0,64,19,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,15,1,0,0,13,2,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,11,1,0,0,10,1,0,2,0,0,0,0,0,0,2,2,0,0
1,0,0,0,0,1,67,1,0,0,55,12,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,70,1,0,0,57,13,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,58,1,0,0,48,10,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,56,6,3,50,48,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,1,2,1,2,2,3,2,2,1,0,0,1,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,1,68,1,0,0,51,17,0,6,0,0,6,3,0,0,0,0,0,0
1,0,0,0,0,1,200,1,0,0,158,42,0,14,0,0,14,9,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,11,0,0,11,5,0,0,0,0,0,0
1,0,0,0,0,0,6,0,0,6,0,0,6,10,0,0,10,10,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,8,0,0,8,4,0,0,0,0,0,0
1,0,0,0,0,4,8,4,4,4,0,1,3,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,38,0,0,38,37,0,0,0,0,0,0
1,7,17,13,24,7,31,21,25,2,0,4,2,22,0,0,22,22,0,0,0,0,0,0
1,0,0,0,0,1,102,1,0,0,80,22,0,7,0,0,7,7,0,0,0,0,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,2,2,1,2,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,28,1,0,0,25,3,0,41,0,0,41,40,0,0,0,0,0,0
1,0,0,0,0,1,243,1,0,0,191,52,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,33,1,0,0,29,4,0,6,0,0,6,5,0,0,0,0,0,0
